,REPDATE,EVENT_ID,ENAME,ITYPE,DPRIORITY,ACTIVE,ACRES,PERSONNEL,LOCATE,EDAMAGE,ECOSTS,F_CONTAIN,CDATE,LATDEG,LATMIN,LONGDEG,LONGMIN,TEAMTYPE,TEAMNAME,GPRIORITY,CAUSE,STARTDATE,NEWACRES,NARRATIVE,UN_UNITID,UN_USTATE,SEQ_NUM,CY,HOUR,START_YEAR,FIRE_EVENT_ID,POO_LATITUDE,POO_LONGITUDE,AREA_MEASUREMENT,IMT_MGMT_ORG_DESC,INCTYP_IDENTIFIER,POO_STATE_NAME,INCIDENT_ID,COMPLEX_NAME,INCIDENT_NAME_CORRECTED,INCIDENT_NUMBER_CORRECTED,DISCOVERY_DATE_CORRECTED
215,1999-04-29,MN-MNS-,JUNEBERRY,WF,,N,1500.0,4.0,Roseau,,,100.0,4/29/99,0.0,0.0,0.0,0.0,,,,H,1999-04-28,0,wildfire,MNS,MN,1,1999,0.0,1999.0,MN-MNS-|1999|1,0.0,-0.0,Acres,,9851,MINNESOTA,,,,,
15133,2002-03-21,CA-MCP-020743,ALISO,WF,,N,2800.0,128.0,Camp Pendleton (North of Oceanside),,,60.0,03/22/2002,33.0,26.0,117.0,23.0,,Bill Frakel,,U,2002-03-21,0,"$4,500,000 worth of military barracks, vehicles, and equipment saved so far. 3 cdf crews will be out all night. fire activity has decreased with sunset and the increase in humidity.  about a 300 acre backfire started to help with containment.'s path but construction of buildings makes them less of a concern.",MVU,CA,1,2002,0.0,2002.0,CA-MCP-020743|2002|1,33.43333333333333,-117.38333333333334,Acres,,9851,CALIFORNIA,,,,,
15135,2002-03-21,GA-OKR-00001,NUMBER ONE ISLAND FIRE,WF,,N,2276.0,5.0,"14 MILES SW OF FOLKTON, GA",,3500.0,,,30.0,39.0,82.0,11.0,,Fred Wetzel,,H,2002-03-20,0,"only refuge staff are currently on the fire.  the georgia forestry commission will assist with line preparation on 03-22-02.update - on 3-24-02, okr advised that the last arial recon found only a few smokes and that most of the fire was surrounded by wet areas.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15137,2002-03-22,CA-MCP-020743,ALISO,WF,,N,2800.0,96.0,Camp Pendleton (North of Oceanside),,,100.0,03/22/2002,33.0,26.0,117.0,23.0,,Bill Frakel,,U,2002-03-21,0,"$4,500,000 worth of military barracks, vehicles, and equipment saved so far. 3 cdf crews will be out all night. fire activity has decreased with sunset and the increase in humidity.",MVU,CA,1,2002,0.0,2002.0,CA-MCP-020743|2002|1,33.43333333333333,-117.38333333333334,Acres,,9851,CALIFORNIA,,,,,
15139,2002-03-23,CA-MCP-020743,ALISO,WF,,N,2400.0,0.0,Camp Pendleton (North of Oceanside),,35000.0,100.0,03/22/2002,33.0,26.0,117.0,23.0,,Bill Frakel,,H,2002-03-21,0,"$4,500,000 worth of military barracks, vehicles, and equipment saved.",MVU,CA,1,2002,0.0,2002.0,CA-MCP-020743|2002|1,33.43333333333333,-117.38333333333334,Acres,,9851,CALIFORNIA,,,,,
15141,2002-03-23,NM-N5S-0551X,KOKOPELLI,WF,10,N,350.0,145.0,"Near Alto, NM",,100000.0,5.0,,33.0,23.0,105.0,39.0,,Tudor,,H,2002-03-23,0,(whitney) will transition at 0600 3/24.  high winds forecast for sunday.  more resources on order.    evacuations of 4 to 6 subdivisions.  type i team on order.,N5S,NM,1,2002,0.0,2002.0,NM-N5S-0551X|2002|1,33.38333333333333,-105.65,Acres,,9851,NEW MEXICO,,,,,
15143,2002-03-24,GA-CHF-02054,ROCKY MOUNTAIN,WF,,N,200.0,18.0,SOUTH ON 17/75 APPROX. 12 MILES FROM HIA,,,100.0,03/24/2002,34.0,48.0,83.0,43.0,,SHELDON HENDERSON,,H,2002-03-24,0,"fire burning in steep rugged terrain, mtn. laural thickets.  weather expected to be cloudy, light winds,",CHF,GA,1,2002,0.0,2002.0,GA-CHF-02054|2002|1,34.8,-83.71666666666667,Acres,,9851,GEORGIA,,,,,
15144,2002-03-24,GA-CHF-02055,ANDREW COVE,WF,,N,250.0,27.0,"NORTH ON HWY 75, FS ROAD 79, 6 MILE UP",,,100.0,03/24/2002,34.0,47.0,83.0,42.0,,WAYNE HERRON,,H,2002-03-24,0,"fire burning in steep rugged terrain, mtn. laural thickets.  weather expected to be cloudy, light winds,",CHF,GA,1,2002,0.0,2002.0,GA-CHF-02055|2002|1,34.78333333333333,-83.7,Acres,,9851,GEORGIA,,,,,
15145,2002-03-24,NM-MEA=053,NUMBER 5 #2,WF,,N,10560.0,487.0,RUIDOSO,,353848.0,0.0,03/27/02,33.0,16.0,105.0,30.0,2,GARCIA,,H,2002-03-23,0,the arson threat conitnues.  south bull and east bull fires are both contained.,N5S,NM,1,2002,0.0,2002.0,NM-MEA=053|2002|1,33.266666666666666,-105.5,Acres,Type 2 Team,9851,NEW MEXICO,,,,,
15150,2002-03-25,FL-EVP-02022,TAG221,WF,,N,340.0,21.0,"168th St AND 221st Ave, East Everglades",,,,,25.0,36.0,80.0,32.0,3,Schardt,,H,2002-03-23,0,nan,EVP,FL,1,2002,0.0,2002.0,FL-EVP-02022|2002|1,25.6,-80.53333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15151,2002-03-25,GA-CHF-02054,ROCKY MOUNTAIN,WF,,N,200.0,18.0,SOUTH ON 17/75 APPROX. 12 MILES FROM HIA,,25000.0,100.0,03/24/2002,34.0,48.0,83.0,43.0,,SHELDON HENDERSON,,H,2002-03-24,0,completed all burn-outs on all green pockets with some burn left to do.,CHF,GA,1,2002,0.0,2002.0,GA-CHF-02054|2002|1,34.8,-83.71666666666667,Acres,,9851,GEORGIA,,,,,
15152,2002-03-25,GA-CHF-02055,ANDREW COVE,WF,,N,167.0,10.0,"NORTH ON HWY 75, FS ROAD 79, 6 MILE UP",,8000.0,100.0,03/24/2002,34.0,47.0,83.0,42.0,,WAYNE HERRON,,H,2002-03-24,0,will do approximately 1 mile of rehab on andrew cove tomorrow and continue mop-up.,CHF,GA,1,2002,0.0,2002.0,GA-CHF-02055|2002|1,34.78333333333333,-83.7,Acres,,9851,GEORGIA,,,,,
15153,2002-03-25,NC-NCF-02040,SATULAH,WF,,N,160.0,57.0,HIGHLANDS,,,60.0,03/28/2002,35.0,1.0,83.0,11.0,3,RICHARD MCCLURE,,H,2002-03-24,0,"burning out and mopping up.  2 tanker drops made, 2 dozers on fire.",NCF,NC,1,2002,0.0,2002.0,NC-NCF-02040|2002|1,35.016666666666666,-83.18333333333334,Acres,Type 3 Team,9851,NORTH CAROLINA,,,,,
15154,2002-03-25,NM-MEA=053,NUMBER 5 #2,WF,,N,16422.0,580.0,RUIDOSO,,901178.0,75.0,03/27/2002,33.0,16.0,105.0,30.0,2,GARCIA,,H,2002-03-23,0,heavy demob of crews and engines.  transition to type 3 incident likely on 3/27/02 at 0600.  south bull and east bull fires will be 100% mop-uped on 3/26/02  additional 16 miles of line completed,N5S,NM,1,2002,0.0,2002.0,NM-MEA=053|2002|1,33.266666666666666,-105.5,Acres,Type 2 Team,9851,NEW MEXICO,,,,,
15155,2002-03-25,NM-N5S-0551X,KOKOPELLI,WF,10,N,962.0,166.0,"Near Alto, NM",,700000.0,100.0,03/25/2002,33.0,23.0,105.0,39.0,1,Whitney,,H,2002-03-23,0,"the approximately 1200 individuals evacuated from the various subdivisions were allowed to return home today.  some resource demobilization is occurring.  today has cooler temperatures with diminished windspeeds and increased rh, particularly te rh recovery at night.the increase in acres is due to mapping accuracy and the drop in the number of structures lost is a result of the discovery of a double countin error.  the increase in estimated dollars lost is from second assessment efforts.",N5S,NM,1,2002,0.0,2002.0,NM-N5S-0551X|2002|1,33.38333333333333,-105.65,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15157,2002-03-26,FL-EVP-02015,221/168B,WF,,N,353.0,15.0,"221 Ave and 168th At, East Everglades",,,100.0,02/25/2002,25.0,36.0,80.0,33.0,,Sarah Culhane,,H,2002-02-25,0,nan,EVP,FL,1,2002,0.0,2002.0,FL-EVP-02015|2002|1,25.6,-80.55,Acres,,9851,FLORIDA,,,,,
15158,2002-03-26,GA-CHF-02054,ROCKY MOUNTAIN,WF,,N,200.0,25.0,SOUTH ON 17/75 APPROX. 12 MILES FROM HIA,,32000.0,100.0,03/24/2002,34.0,48.0,83.0,43.0,,SHELDON HENDERSON,,H,2002-03-24,0,fire received over .5 inch rain.,CHF,GA,1,2002,0.0,2002.0,GA-CHF-02054|2002|1,34.8,-83.71666666666667,Acres,,9851,GEORGIA,,,,,
15160,2002-03-26,NC-NCF-02040,SATULAH,WF,,N,200.0,0.0,2 miles south of Highlands on US Hwy 28,,,100.0,03/26/2002,35.0,1.0,83.0,11.0,3,RICHARD MCCLURE,,H,2002-03-24,0,additional burnout needed during the next daytime burning period.  vfd's called to protect structures during burnout.  law enforcement called to assist with traffic control during burnout and water drops along hwy 28.  100% containment accomplished.,NCF,NC,1,2002,0.0,2002.0,NC-NCF-02040|2002|1,35.016666666666666,-83.18333333333334,Acres,Type 3 Team,9851,NORTH CAROLINA,,,,,
15161,2002-03-26,NM-MEA=053,NUMBER 5 #2,WF,,N,16422.0,394.0,RUIDOSO,,3264794.0,100.0,03/27/2002,33.0,16.0,105.0,30.0,2,GARCIA,,H,2002-03-23,0,demob continues - transition to type iii team 1800 hrs. 3/27/02   minor injury to camp personel.fire 100% lined,N5S,NM,1,2002,0.0,2002.0,NM-MEA=053|2002|1,33.266666666666666,-105.5,Acres,Type 2 Team,9851,NEW MEXICO,,,,,
15162,2002-03-26,NM-N5S-0551X,KOKOPELLI,WF,,N,985.0,193.0,"Near Alto, NM",,700000.0,100.0,03/25/2002,33.0,24.0,105.0,38.0,1,Bateman,,H,2002-03-23,0,"retaining 2 type 6 engines and 1 type 2 handcrew to continue patrol and mop-up.cost-to-date remain the 3/25/02 due to high estimate of initial costs.  mop-up and rehab of fire lines continues.  a transition to a type iii organization will occur on 3/27/02.  demob of resources continues.  the increase in fire acres is due to ""ground truthing"" of the fire perimeter.1 type 3 helicopter was flown for 0.5 hours2 fixed wing air attack ships were flown for 5.0 hours",N5S,NM,1,2002,0.0,2002.0,NM-N5S-0551X|2002|1,33.4,-105.63333333333334,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15163,2002-03-26,SC-FMF-270,BIG ORANGE,WF,,N,188.0,55.0,"BETHERA, 12 MI. N MONCKS CORNER, SC",,80000.0,60.0,03/29/2002,33.0,9.0,79.0,48.0,3,KYLE SMITH,,H,2002-03-25,0,"significant urban interface issues still present.  today, 8 homes and 6 outbuildings were imminently threatened.  tanker drops were key to saving the structures.  tanker drops were also used to pre-treat bay vegetation outside control lines for planned burnout operation.  long term drought and weather conditions are making fire behavior more erratic and causing control problems.  burnout operations conducted, closed bethera road. t63 dropped 3 loads of retardant  9000 gals. to support operations",FMF,SC,1,2002,0.0,2002.0,SC-FMF-270|2002|1,33.15,-79.8,Acres,Type 3 Team,9851,SOUTH CAROLINA,,,,,
15165,2002-03-27,NM-MEA=053,NUMBER 5 #2,WF,,N,16422.0,181.0,RUIDOSO,,1608733.0,100.0,03/27/2002,33.0,16.0,105.0,30.0,2,GARCIA,,H,2002-03-23,0,"type iii transition 1800 3/27/02.3,315 chains/41.44 miles of line built.  activity within burn.",N5S,NM,1,2002,0.0,2002.0,NM-MEA=053|2002|1,33.266666666666666,-105.5,Acres,Type 2 Team,9851,NEW MEXICO,,,,,
15166,2002-03-27,NM-N5S-0551X,KOKOPELLI,WF,,N,985.0,32.0,"Near Alto, NM",,775000.0,100.0,03/25/2002,33.0,24.0,105.0,38.0,1,Bateman,,H,2002-03-23,0,type i transitioned to type iii organization on 3/27/02 at 0600.  back to nm state forestry division.  mop-up and rehab of fire lines continues.  a transition to a type iii organization will occurred.,N5S,NM,1,2002,0.0,2002.0,NM-N5S-0551X|2002|1,33.4,-105.63333333333334,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15167,2002-03-27,SC-FMF-270,BIG ORANGE,WF,,N,188.0,24.0,"BETHERA, 12 MI. N MONCKS CORNER, SC",,100000.0,60.0,03/29/2002,33.0,9.0,79.0,48.0,3,KYLE SMITH,,H,2002-03-25,0,significant urban interface issues still present.  long term drought and weather conditions are making fire behavior more erratic and causing control problems.  bethera road was opened in early morning hours.  two engines are on night patrol.,FMF,SC,1,2002,0.0,2002.0,SC-FMF-270|2002|1,33.15,-79.8,Acres,Type 3 Team,9851,SOUTH CAROLINA,,,,,
15169,2002-03-28,AZ-AZS-02-0217,CHENEY,WF,,N,600.0,0.0,15 miles NW Springerville,,2200.0,100.0,03/28/2002,0.0,0.0,0.0,0.0,,Kerrigan,,L,2002-03-28,0,nan,AZS,AZ,1,2002,0.0,2002.0,AZ-AZS-02-0217|2002|1,0.0,-0.0,Acres,,9851,ARIZONA,,,,,
15170,2002-03-28,FL-FNF-02014,BATTLE FIRE,WF,,N,139.0,8.0,Lake City,,,100.0,,30.0,14.0,82.0,22.0,,Foster,,H,2002-03-26,0,fire was ignited by railroad.,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02014|2002|1,30.233333333333334,-82.36666666666666,Acres,,9851,FLORIDA,,,,,
15171,2002-03-28,GA-CHF-02054,ROCKY MOUNTAIN,WF,,N,200.0,25.0,SOUTH ON 17/75 APPROX. 12 MILES FROM HIA,,42000.0,100.0,03/24/2002,34.0,48.0,83.0,43.0,,SHELDON HENDERSON,,H,2002-03-24,0,releasing crew from fire.  finished rehab.,CHF,GA,1,2002,0.0,2002.0,GA-CHF-02054|2002|1,34.8,-83.71666666666667,Acres,,9851,GEORGIA,,,,,
15172,2002-03-28,GA-CHF-02055,ANDREW COVE,WF,,N,167.0,,"NORTH ON HWY 75, FS ROAD 79, 6 MILE UP",,15000.0,100.0,03/24/2002,34.0,47.0,83.0,42.0,,WAYNE HERRON,,H,2002-03-24,0,finished rehab. activities.,CHF,GA,1,2002,0.0,2002.0,GA-CHF-02055|2002|1,34.78333333333333,-83.7,Acres,,9851,GEORGIA,,,,,
15173,2002-03-28,NM-N5S-0551X,KOKOPELLI,WF,,N,985.0,32.0,"Near Alto, NM",,800000.0,100.0,03/25/2002,33.0,24.0,105.0,38.0,1,Bateman,,H,2002-03-23,0,type i transitioned to type iii organization.  back to nm state forestry division.  mop-up and rehab of fire lines continues.,N5S,NM,1,2002,0.0,2002.0,NM-N5S-0551X|2002|1,33.4,-105.63333333333334,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15174,2002-03-28,SC-FMF-270,BIG ORANGE,WF,,N,188.0,76.0,"BETHERA, 12 MI. N MONCKS CORNER, SC",,150000.0,100.0,03/29/2002,33.0,9.0,79.0,48.0,3,KYLE SMITH,,H,2002-03-25,0,"significant urban interface issues still present.  long term drought and weather conditions are making fire behavior more erratic and causing control problems on all fire occurences.  burn-out performed by aerial ignition, but was not sucessful due to cloud cover and high humidity.",FMF,SC,1,2002,0.0,2002.0,SC-FMF-270|2002|1,33.15,-79.8,Acres,Type 3 Team,9851,SOUTH CAROLINA,,,,,
15177,2002-03-29,OK-OKA-02007,HULA,WF,,N,3030.0,27.0,"2 miles North of Bowring, OK",,,70.0,04/01/02,0.0,0.0,0.0,0.0,,J. Strom,,H,2002-03-28,0,none,OSA,OK,1,2002,0.0,2002.0,OK-OKA-02007|2002|1,0.0,-0.0,Acres,,9851,OKLAHOMA,,,,,
15178,2002-03-29,SC-FMF-270,BIG ORANGE,WF,,N,188.0,68.0,"BETHERA, 12 MI. N MONCKS CORNER, SC",,175000.0,100.0,03/29/2002,33.0,9.0,79.0,48.0,3,KYLE SMITH,,H,2002-03-25,0,"significant urban interface issues still present.  long term drought and weather conditions are making fire behavior more erratic and causing control problems on all fire occurences.  mop-up 100' around perimeter of fire using hose lay, engines, and stone boats.",FMF,SC,1,2002,0.0,2002.0,SC-FMF-270|2002|1,33.15,-79.8,Acres,Type 3 Team,9851,SOUTH CAROLINA,,,,,
15180,2002-03-30,CA-ANF-925,ATMORE,WF,,N,250.0,475.0,20 miles NE of Castaic,,,30.0,,34.0,41.0,118.0,36.0,,John Thomas,,U,2002-03-30,0,walker's t2 imt will transition to manage the fire at 0600 hours 03/31/02.,ANF,CA,1,2002,0.0,2002.0,CA-ANF-925|2002|1,34.68333333333333,-118.6,Acres,,9851,CALIFORNIA,,,,,
15181,2002-03-30,NC-SWR-02001,BELL SLOP FIRE,WF,,N,1500.0,20.0,,,,100.0,03/29/2002,35.0,0.0,76.0,23.0,,TOM CREWS,,H,2002-03-28,0,"fire began from a slop over from a rx burn due to unexpected sea breeze, not forecasted in nws spot forecast for 3/28/02.  spot over crossed bell is. rd. onto an adjacent unit which was slated for future prescribe burning.  fmo/ic tom crews declared it a wildfire and bgan burnout operations.  estimated 1500 acres involved in this unit.",SWR,NC,1,2002,0.0,2002.0,NC-SWR-02001|2002|1,35.0,-76.38333333333334,Acres,,9851,NORTH CAROLINA,,,,,
15183,2002-03-31,CA-ANF-925,ATMORE,WF,,N,133.0,519.0,20 miles NE of Castaic,,,85.0,04/01/2002,34.0,41.0,118.0,36.0,2,Norm Walker,,U,2002-03-30,0,size reduction due to more accurate gps/gis mapping.  heavy demob expected tomorrow.,ANF,CA,1,2002,0.0,2002.0,CA-ANF-925|2002|1,34.68333333333333,-118.6,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
15184,2002-03-31,NM-GNF-005,BULL,WF,,N,300.0,7.0,W. of Negrito Fire Base SE Reserve NM,,,10.0,04/01/2002,33.0,33.0,108.0,40.0,,Dewey Rebbe,,L,2002-03-31,0,thought to be lightning fire from saturdays storms. accessible but not a threat to anything.,GNF,NM,1,2002,0.0,2002.0,NM-GNF-005|2002|1,33.55,-108.66666666666667,Acres,,9851,NEW MEXICO,,,,,
15185,2002-03-31,NM-MEA=053,NUMBER 5 #2,WF,,N,16422.0,9.0,RUIDOSO,,,100.0,03/27/2002,33.0,16.0,105.0,30.0,2,GARCIA,,H,2002-03-23,0,we are not receiving 209's from the fire.  this will be the final.  activity within burn.,N5S,NM,1,2002,0.0,2002.0,NM-MEA=053|2002|1,33.266666666666666,-105.5,Acres,Type 2 Team,9851,NEW MEXICO,,,,,
15186,2002-03-31,NM-N5S-0551X,KOKOPELLI,WF,,N,985.0,4.0,"Near Alto, NM",,820000.0,100.0,03/25/2002,33.0,24.0,105.0,38.0,1,Bateman,,H,2002-03-23,0,"due to reduced staffing at the fire, the fire being contained, and direction from swicc intel, this will be the final 209.  mop-up and rehab of fire lines continues.",N5S,NM,1,2002,0.0,2002.0,NM-N5S-0551X|2002|1,33.4,-105.63333333333334,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15188,2002-04-01,CA-ANF-925,ATMORE,WF,,N,133.0,237.0,20 miles NE of Castaic,,,100.0,,34.0,41.0,118.0,36.0,2,Norm Walker,,U,2002-03-30,0,transition to type 3 organization 4/2/02 0600  rehab continued. significant demob today.,ANF,CA,1,2002,0.0,2002.0,CA-ANF-925|2002|1,34.68333333333333,-118.6,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
15190,2002-04-01,NM-GNF-006,MIDDLE,WFU,,N,100.0,1.0,GILA WILDERNESS,,1000.0,,,33.0,21.0,108.0,27.0,3,IRWIN,,L,2002-03-31,0,fire was flown by aerial observer today.  a fire use mgmt team has been ordered.,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 3 Team,1,NEW MEXICO,,,,,
15191,2002-04-01,NM-N3S-3042,CHAVEZ,WF,,N,400.0,6.0,6 MILES NE OF BERNARDO,,,,,34.0,30.0,106.0,47.0,3,ONSTAD,,U,2002-04-01,0,"evacuations took place, 2 structures lost, unknown if residence or outbuildings4 air tankers and a lead plane were used today.",N3S,NM,1,2002,0.0,2002.0,NM-N3S-3042|2002|1,34.5,-106.78333333333333,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15193,2002-04-02,CA-ANF-925,ATMORE,WF,,N,133.0,89.0,20 miles NE of Castaic,,,100.0,,34.0,41.0,118.0,36.0,3,Everado Gonzales,,H,2002-03-30,0,transition to type 3 organization 4/2/02 0600  rehab continued. significant demob today.,ANF,CA,1,2002,0.0,2002.0,CA-ANF-925|2002|1,34.68333333333333,-118.6,Acres,Type 3 Team,9851,CALIFORNIA,,,,,
15196,2002-04-02,FL-FLS-D16-280,PAULSON COMMAND,WF,,N,200.0,33.0,,,,100.0,,27.0,7.0,80.0,13.0,,Ed Ward,,U,2002-04-01,0,"the cause of this fire is under investigation, there were1 mile.  the fire is 100 percent contained, 200 plus acres also the park personnel will be monitoring this fire for the night.***04/02/02 oale investigator jack hill, okeechobee 5 and ranger good went out to do investigation and check on fire.**04/30/2002 per bob duty - fire is out.",FLS,FL,1,2002,0.0,2002.0,FL-FLS-D16-280|2002|1,27.116666666666667,-80.21666666666667,Acres,,9851,FLORIDA,,,,,
15197,2002-04-02,FL-FNF-02014,BATTLE FIRE,WF,,N,139.0,0.0,Lake City,,,100.0,3/29/02,30.0,14.0,82.0,22.0,,Foster,,H,2002-03-26,0,nan,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02014|2002|1,30.233333333333334,-82.36666666666666,Acres,,9851,FLORIDA,,,,,
15198,2002-04-02,GA-OKR-00001,NUMBER ONE ISLAND FIRE,WF,10,N,5168.0,33.0,"14 MILES SW OF FOLKTON, GA",,,0.0,,30.0,39.0,82.0,11.0,,Fred Wetzel,,H,2002-03-20,0,"~fire activity has increased and currently threatens private timber lands on the southeast edge of the refuge.  georgia forestry commission and a private timber company continue to assist with suppression.~the state of georgia, georgia forestry comission has taken action to activate   southeastern forest fire compact due to anticipated escape of the fire from    containment areas. the fire threatens historical chesser island and the recreational boardwalk.    expanses of private industrial timber resources are also threatened.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15199,2002-04-02,NM-GNF-005,BULL,WF,,N,578.0,8.0,W. of Negrito Fire Base SE Reserve NM,,,100.0,04/01/2002,33.0,33.0,108.0,40.0,,Dewey Rebbe,,L,2002-03-31,0,acrage increase due to gps data taken this morning.   2 crews were bumped to the middle fire for burnout operations 4/3.,GNF,NM,1,2002,0.0,2002.0,NM-GNF-005|2002|1,33.55,-108.66666666666667,Acres,,9851,NEW MEXICO,,,,,
15200,2002-04-02,NM-GNF-006,MIDDLE,WF,,N,800.0,65.0,GILA WILDERNESS,,4000.0,,,33.0,21.0,108.0,27.0,3,Garcia,,L,2002-03-31,0,fire is very active on the northeast corner. 4 ihc ordered for burnout operations.fire was declared a wildfire 4/2 1800.  removed from fire use status.,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15201,2002-04-02,NM-N3S-3042,CHAVEZ,WF,,N,400.0,100.0,6 MILES NE OF BERNARDO,,,80.0,04/03/2002,34.0,30.0,106.0,47.0,3,ONSTAD,,U,2002-04-01,0,mop-up continues.  expect containment 4/3 2200.,N3S,NM,1,2002,0.0,2002.0,NM-N3S-3042|2002|1,34.5,-106.78333333333333,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15202,2002-04-02,OK-OKS-30218,GRAY SQUIRREL HOLLOW,WF,,N,300.0,6.0,6 Mi. north of Proctor. T18N R24E Sec 21,,0.0,95.0,04/02/2002,36.0,1.0,94.0,44.0,3,Jack Fain,,H,2002-04-02,0,none,OKS,OK,1,2002,0.0,2002.0,OK-OKS-30218|2002|1,36.016666666666666,-94.73333333333333,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15203,2002-04-02,OK-OSA-017,LAKE HUDSON,WF,,N,1800.0,23.0,5 miles northwest of Bartlesville Okla.,,0.0,5.0,04/05/2002,36.0,45.0,96.0,0.0,3,Smith,,H,2002-03-30,0,"air tanker has been ordered from out of region along with air attack and lead plane.  numerous human caused fires are occurring in this area.  bia and local vfds have established unified command.    unified command established between bia and local vfds.  air tankers being utilized, fire is running towards a small rural community, and currently threatening the bartlesville airport.  airport vor has been burned over, damage yet to be assessed.",OSA,OK,1,2002,0.0,2002.0,OK-OSA-017|2002|1,36.75,-96.0,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15204,2002-04-02,OK-OSA-02036,SAND CREEK,WF,,N,3190.0,1.0,"2 MI. WEST OF OKEESA, OK",,15000.0,100.0,04/02/2002,36.0,42.0,96.0,10.0,3,J.HARRIS,,H,2002-03-28,0,"this fire burned in the interior today, with minor breakovers reported.  high and gusty winds limited effectiveness of aerial resources",OSA,OK,1,2002,0.0,2002.0,OK-OSA-02036|2002|1,36.7,-96.16666666666667,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15206,2002-04-03,GA-OKR-00001,NUMBER ONE ISLAND FIRE,WF,10,N,5321.0,33.0,"14 MILES SW OF FOLKTON, GA",,,0.0,,30.0,39.0,82.0,11.0,,Fred Wetzel,,H,2002-03-20,0,"fire received light rain, minimal activity occured today.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15207,2002-04-03,NC-SWR-02001,BELL SLOP FIRE,WF,,N,1500.0,1.0,,,,100.0,03/29/2002,35.0,0.0,76.0,23.0,,TOM CREWS,,H,2002-03-28,0,"fire is being monitored daily by engine crew along with an aerial recon today and is not considered to be a threat.  unfortunately while surrounding areas were receiving moderate to heavy rains of .5 to over 1.5 inches, only .25 fell on the burn area.  monitoring will continue.  fmo prefers to wait until significant rain falls before declaring fire controlled.  next chance of rain is for this afternoon.",SWR,NC,1,2002,0.0,2002.0,NC-SWR-02001|2002|1,35.0,-76.38333333333334,Acres,,9851,NORTH CAROLINA,,,,,
15208,2002-04-03,NM-GNF-005,BULL,WF,,N,578.0,0.0,W. of Negrito Fire Base SE Reserve NM,,50000.0,100.0,04/02/2002,33.0,33.0,108.0,40.0,,Dewey Rebbe,,L,2002-03-31,0,acrage increase due to gps data taken this morning.   all resources reassigned to middle fire,GNF,NM,1,2002,0.0,2002.0,NM-GNF-005|2002|1,33.55,-108.66666666666667,Acres,,9851,NEW MEXICO,,,,,
